,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
206,207,Фитнес-клуб «Кимберли»,Юго-Западный административный округ,район Зюзино,"Азовская улица, дом 24",(495) 152-41-71,55.646952343,37.596586702,бассейн плавательный площадью более 60 кв.м крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,pool_close
207,208,Аквапарк «Комплекс водных развлечений Мореон»,Юго-Западный административный округ,район Ясенево,"Голубинская улица, дом 16",(495) 374-53-35,55.597246,37.527184,"бассейн плавательный 25-метровый крытый, в аквапарке Мореон",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,pool_close
208,209,Фитнес-клуб «Олимпик стар»,Западный административный округ,район Филёвский Парк,"Рублёвское шоссе, дом 10",(495) 320-94-00,55.738905985,37.440215843,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-23:00,09:00-23:00,pool_close
209,210,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721286999,37.549603922,бассейн плавательный площадью более 60 кв.м крытый,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,pool_close
210,211,Фитнес-клуб «ФитнесМания»,Западный административный округ,район Тропарёво-Никулино,"Ленинский проспект, дом 146",(495) 186-29-46,55.6568981,37.496313239,бассейн плавательный площадью более 60 кв.м крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,pool_close
211,212,Фитнес-клуб «ФитнесМания»,Западный административный округ,район Тропарёво-Никулино,"Ленинский проспект, дом 146",(495) 186-29-46,55.656849679,37.496384318,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,pool_close
212,213,Спортивный комплекс «Металлург»,Юго-Западный административный округ,район Коньково,"Профсоюзная улица, дом 83Б",(495) 333-52-96,55.644735571,37.530128423,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
213,214,Физкультурно-оздоровительный комплекс Академии акварели и изящных искусств Сергея Андрияки,Юго-Западный административный округ,район Тёплый Стан,"улица Академика Варги, дом 15",(495) 531-55-55,55.627913248,37.475053025,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
214,215,Дворец водного спорта «Фили»,Западный административный округ,район Филёвский Парк,"Большая Филёвская улица, дом 18",(495) 120-51-20,55.748980355,37.49870377,бассейн плавательный 50-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,pool_close
215,216,Фитнес-клуб «Самокат»,Юго-Восточный административный округ,район Лефортово,"Самокатная улица, дом 2, строение 1",(495) 150-25-15,55.758118227,37.676646669,бассейн плавательный 25-метровый крытый,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,08:00-22:30,08:00-22:30,pool_close
216,217,Спортивный комплекс Московского высшего общевойскового командного училища,Юго-Восточный административный округ,район Люблино,"улица Головачёва, дом 2",(499) 172-90-06,55.676967436,37.813081726,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
217,218,Физкультурно-оздоровительный комплекс МФСОЦ Люблино,Юго-Восточный административный округ,район Люблино,"Ставропольская улица, дом 13, строение 1",(495) 350-55-27,55.681173762,37.747734967,бассейн плавательный 25-метровый крытый,06:15-22:00,06:15-22:00,06:15-22:00,06:15-22:00,06:15-22:00,06:15-22:00,08:30-13:45,pool_close
218,219,Бассейн «Атлант»,Центральный административный округ,Таганский район,"улица Талалихина, дом 28, строение 2",(495) 676-54-66,55.730904369,37.679401712,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
219,220,Фитнес-клуб «ОнегинЪ»,Центральный административный округ,район Якиманка,"улица Малая Полянка, дом 2",(495) 225-52-94,55.73670376,37.6167902,бассейн плавательный площадью более 60 кв.м крытый,06:30-23:59,06:30-23:59,06:30-23:59,06:30-23:59,06:30-23:59,08:00-23:00,08:00-23:00,pool_close
220,221,Фитнес-клуб «Квантум Арарат Парк Хаятт»,Центральный административный округ,Мещанский район,"Неглинная улица, дом 4",(495) 783-12-34,55.760401869,37.621777179,бассейн плавательный крытый,05:00-00:00,05:00-00:00,05:00-00:00,05:00-00:00,05:00-00:00,07:00-22:00,07:00-22:00,pool_close
221,222,Фитнес-клуб «Балчуг Кемпински Москва»,Центральный административный округ,район Замоскворечье,"улица Балчуг, дом 1",(495) 287-17-11,55.748402787,37.625873775,бассейн плавательный крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
222,223,Фитнес-клуб «Ворлд класс» Пресня,Центральный административный округ,Пресненский район,"улица Климашкина, дом 17, строение 2",(495) 660-72-50,55.76745864,37.568343298,бассейн плавательный крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:59,09:00-23:59,pool_close
223,224,Спортивный комплекс Института Биоорганической Химии им. М.М.Шемякина и Ю.А.Овчинникова,Юго-Западный административный округ,район Коньково,"улица Миклухо-Маклая, дом 16/10, корпус 5",(495) 336-64-11,55.645234163,37.507959863,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
224,225,Фитнес-клуб «Ворлд класс Романов»,Центральный административный округ,район Арбат,"Романов переулок, дом 4, строение 2",(495) 727-90-01,55.754604014,37.609425554,бассейн плавательный 25-метровый крытый,07:00-01:00,07:00-01:00,07:00-01:00,07:00-01:00,07:00-01:00,09:00-01:00,09:00-01:00,pool_close
225,226,Фитнес-клуб «Ворлд Класс» Земляной Вал,Центральный административный округ,Басманный район,"улица Земляной Вал, дом 9",(495) 229-95-95,55.761910094,37.658266523,бассейн плавательный 25-метровый крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:59,09:00-23:59,pool_close
226,227,Фитнес-клуб «Терраспорт Коперник»,Центральный административный округ,район Якиманка,"улица Большая Якиманка, дом 22, корпус 3",(495) 225-80-80,55.738449223,37.613833139,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
227,228,Фитнес-клуб «Джим фитнес студио»,Центральный административный округ,Басманный район,"улица Фридриха Энгельса, дом 31/35",(495) 502-60-62,55.774730092,37.685938195,бассейн плавательный крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:00,09:00-23:00,pool_close
228,229,Фитнес-клуб «Свим»,Центральный административный округ,Пресненский район,"Столярный переулок, дом 3, корпус 1",(495) 605-59-99,55.763676177,37.567792998,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
229,230,Фитнес-клуб «МайФитЛаб»,Центральный административный округ,Тверской район,"Страстной бульвар, дом 10, строение 1",(499) 877-45-51,55.766137691,37.611811691,бассейн плавательный площадью более 60 кв.м крытый,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,08:00-00:00,08:00-00:00,pool_close
230,231,Фитнес-клуб «Донспорт Алые паруса»,Северо-Западный административный округ,район Щукино,"Авиационная улица, дом 79",(495) 125-46-08,55.806574128,37.450570517,бассейн плавательный крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
231,232,Фитнес-клуб «Ворлд Класс» Наметкина,Юго-Западный административный округ,район Черёмушки,"улица Намёткина, дом 6",(495) 788-00-00,55.663540277,37.54981139,бассейн плавательный 25-метровый крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:59,09:00-23:59,pool_close
232,233,Фитнес-клуб «Велнесс Парк»,Юго-Западный административный округ,Обручевский район,"улица Воронцовские Пруды, дом 3",(495) 225-55-59,55.663607918,37.536757887,бассейн плавательный 25-метровый крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:00,09:00-23:00,pool_close
233,234,Фитнес-клуб «Ворлд класс» Власова,Юго-Западный административный округ,Обручевский район,"улица Архитектора Власова, дом 22",(495) 788-00-00,55.670076062,37.542374896,бассейн плавательный крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:59,09:00-23:59,pool_close
234,235,Фитнес-клуб «Брайт Фит»,Юго-Западный административный округ,район Черёмушки,"Профсоюзная улица, дом 31, корпус 5",(495) 221-77-65,55.672275709,37.559553851,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,pool_close
235,236,Фитнес-клуб «Ла Салюте» Таганка,Центральный административный округ,Таганский район,"улица Земляной Вал, дом 77",(495) 911-11-22,55.743324446,37.655967747,бассейн плавательный крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:00,09:00-23:00,pool_close
236,237,Фитнес-клуб «Ворлд класс лайт» Полежаевская,Северо-Западный административный округ,район Хорошёво-Мнёвники,"улица Демьяна Бедного, дом 4, корпус 2",(495) 135-09-50,55.770070223,37.489858226,бассейн плавательный крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:59,09:00-23:59,pool_close
237,238,Стадион «Буревестник»,Центральный административный округ,район Хамовники,"улица Плющиха, дом 57",(495) 532-37-85,55.737255554,37.576015592,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
238,239,Спортивный комплекс Московского гуманитарного университета,Восточный административный округ,район Вешняки,"улица Юности, дом 5, строение 32",(499) 374-75-97,55.727090176,37.815473803,бассейн плавательный 25-метровый крытый,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-20:30,09:00-19:45,pool_close
239,240,Спортивный комплекс образовательного учреждения «Московская центральная художественная школа при Российской академии художеств»,Центральный административный округ,район Якиманка,"улица Крымский Вал, дом 8, корпус 2",(499) 230-35-33,55.731984561,37.60768832,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
240,241,Фитнес-клуб «Джим фитнес студио»,Южный административный округ,Даниловский район,"Дубининская улица, дом 71",(495) 580-75-80,55.710347712,37.631848711,бассейн плавательный крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,pool_close
241,242,Фитнес-клуб «А-фитнес»,Центральный административный округ,Пресненский район,"Большой Кисловский переулок, дом 9",(495) 134-44-35,55.754961063,37.606289149,бассейн плавательный крытый,06:45-23:55,06:45-23:55,06:45-23:55,06:45-23:55,06:45-23:55,09:00-22:00,09:00-22:00,pool_close
242,243,Фитнес-клуб «Камелот Джим»,Центральный административный округ,район Хамовники,"Комсомольский проспект, дом 32",(495) 419-14-27,55.725029141,37.577100976,бассейн плавательный крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
243,244,Фитнес-клуб «Вита-спорт»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2",(495) 032-36-36,55.789623784,37.449074927,бассейн плавательный крытый №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
244,245,Фитнес-клуб «Фэмили Клаб»,Северный административный округ,район Восточное Дегунино,"Дубнинская улица, дом 6",(495) 707-60-40,55.859448454,37.568771488,бассейн плавательный площадью более 60 кв.м крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
245,246,"Спортивный комплекс «Луч», стр.2",Восточный административный округ,район Перово,"1-я Владимирская улица, дом 10Б, строение 2",(495) 681-01-48,55.758583387,37.770861167,бассейн плавательный площадью более 60-ти кв.м крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
246,247,Физкультурно-оздоровительный комплекс с бассейном «Скандинавский центр здоровья»,Юго-Восточный административный округ,район Лефортово,"2-я Кабельная улица, дом 2, строение 26",(495) 280-82-00,55.749304452,37.712582417,бассейн плавательный крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,09:00-22:00,09:00-22:00,pool_close
247,248,Фитнес-клуб «Магнето Фитнес»,Юго-Восточный административный округ,район Марьино,"Марьинский бульвар, дом 8, корпус 2",(495) 585-50-00,55.652099852,37.762835335,бассейн плавательный 25-метровый крытый,06:30-01:00,06:30-01:00,06:30-01:00,06:30-01:00,06:30-01:00,08:00-01:00,08:00-01:00,pool_close
248,249,Спортивный комплекс «Марфино»,Северо-Восточный административный округ,район Марфино,"Большая Марфинская улица, дом 1",(495) 619-77-21,55.831582211,37.59139267,бассейн плавательный 25-метровый крытый,07:15-22:30,07:15-22:30,07:15-22:30,07:15-22:30,07:15-22:30,07:15-22:30,07:15-22:30,pool_close
249,250,Фитнес-клуб «Территория фитнеса» Кожухово,Восточный административный округ,район Косино-Ухтомский,"улица Руднёвка, дом 51",(499) 283-48-85,55.716431037,37.900357834,бассейн плавательный 25-метровый крытый,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,09:00-23:00,09:00-23:00,pool_close
250,251,Плавательный бассейн на Гребном канале Москва,Западный административный округ,район Крылатское,"Крылатская улица, дом 2, строение 5",(499) 149-31-31,55.754941307,37.443987494,"бассейн плавательный площадью более 60 кв.м крытый, «детский»",07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
251,252,"Спортивный комплекс «Косино», ул. Николая Старостина, д.8Б",Восточный административный округ,район Косино-Ухтомский,"поселение Филимонковское, улица Харлампиева, дом 48, корпус 2",(495) 513-12-90,55.729817318,37.851277336,бассейн плавательный 50-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
252,253,Фитнес-клуб «СССР» Шмитовский,Центральный административный округ,Пресненский район,"Шмитовский проезд, дом 16, строение 2",(495) 266-29-26,55.758810902,37.546291378,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
253,254,Фитнес-клуб «СССР» Царицыно,Южный административный округ,район Царицыно,"улица Медиков, дом 8А",(495) 150-14-92,55.632993097,37.674304928,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
254,255,"Спортивный комплекс «Луч», стр.2",Восточный административный округ,район Перово,"1-я Владимирская улица, дом 10Б, строение 2",(495) 681-01-48,55.75876224,37.771234163,бассейн плавательный 25-ти метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
255,256,Спортивный комплекс высшего учебного заведения «РАНХиГС»,Южный административный округ,район Нагатино-Садовники,"улица Садовники, дом 4, корпус 2",(495) 663-60-86,55.674840093,37.649986043,бассейн плавательный 25-ти метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,09:00-21:00,09:00-21:00,pool_close
256,257,Фитнес-клуб «Велнес клуб Серебряный бор»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Таманская улица, дом 71",(499) 243-24-67,55.78365635,37.427946208,бассейн плавательный 25-метровый крытый,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,pool_close
257,258,Бассейн плавательный Московской академии современного пятиборья,Северо-Восточный административный округ,район Северный,"9-я Северная линия, дом 1Б, строение 3",(499) 767-75-83,55.936425301,37.555465974,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
258,259,Фитнес-клуб «Х-Фит Марьино»,Юго-Восточный административный округ,район Марьино,"Братиславская улица, дом 30",(495) 126-78-11,55.652146786,37.766417212,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,pool_close
259,260,Фитнес клуб «Велнес-клуб «Чистые пруды»,Центральный административный округ,Басманный район,"Чистопрудный бульвар, дом 12, строение 1",(495) 628-60-00,55.761811,37.643821,бассейн плавательный крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
260,261,Плавательный бассейн на Гребном канале Москва,Западный административный округ,район Крылатское,"Крылатская улица, дом 2, строение 5",(499) 149-31-31,55.755038359,37.443829561,бассейн плавательный 25-метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-02:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
261,262,Фитнес клуб «Ворлд Фитнес»,Западный административный округ,район Фили-Давыдково,"Звенигородская улица, дом 8, корпус 1",(495) 150-60-72,55.735936,37.455435,бассейн плавательный 25-ти метровый крытый,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,pool_close
262,263,Фитнес-клуб «Х-Фит Мосфильмовский»,Западный административный округ,район Раменки,"Мосфильмовская улица, дом 88, корпус 2",(495) 126-37-57,55.705399451,37.494912864,бассейн плавательный 25-метровый крытый,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,pool_close
263,264,Фитнес-клуб «Рэдиссон Славянская»,Западный административный округ,район Дорогомилово,"площадь Европы, дом 2",(495) 941-80-20,55.741572089,37.566293075,бассейн плавательный площадью более 60 кв.м крытый,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,pool_close
264,265,Фитнес-клуб «Энкор Фитнес»,Центральный административный округ,Пресненский район,"1-й Красногвардейский проезд, дом 21, строение 1",(495) 280-38-25,55.750231847,37.534796649,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:55,09:00-23:55,pool_close
265,266,Фитнес-клуб «Х-Фит Фьюжн»,Центральный административный округ,район Хамовники,"Усачёва улица, дом 2, строение 3",(495) 989-00-04,55.730519839,37.573069218,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,pool_close
266,267,Фитнес-клуб «Х-Фит Сенатор»,Западный административный округ,Можайский район,"улица Кутузова, дом 11, корпус 2",(495) 626-22-33,55.723445915,37.412464093,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,08:00-23:00,08:00-23:00,pool_close
267,268,Фитнес-клуб «Ворлд Класс» Вишневый сад,Западный административный округ,район Раменки,"Мосфильмовская улица, дом 1, строение 10",(495) 085-31-72,55.715066289,37.504764916,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:00,09:00-23:00,pool_close
268,269,Фитнес-клуб «Х-Фит Чистые Пруды»,Центральный административный округ,Басманный район,"улица Жуковского, дом 14, строение 1",(499) 682-72-99,55.762161,37.6471,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,pool_close
269,270,Фитнес-клуб «Х-Фит Нагатинская»,Южный административный округ,район Нагатино-Садовники,"1-й Нагатинский проезд, дом 10, строение 1",(495) 280-16-07,55.678530817,37.630908227,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,08:00-23:00,08:00-23:00,pool_close
270,271,Фитнес-клуб «Миллениум»,Южный административный округ,район Москворечье-Сабурово,"Каширское шоссе, дом 55А",(495) 150-08-88,55.63851332,37.692285653,бассейн плавательный 25-метровый крытый,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,08:00-23:00,08:00-23:00,pool_close
271,272,Фитнес-клуб «Х-Фит Парк Победы»,Западный административный округ,район Филёвский Парк,"улица Василисы Кожиной, дом 1",(495) 544-03-62,55.737421071,37.503985828,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
272,273,Бассейн плавательный Российского экономического университета им. Г.В. Плеханова,Центральный административный округ,район Замоскворечье,"Большой Строченовский переулок, дом 10",(499) 877-58-94,55.728544809,37.630155566,бассейн плавательный 25-метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
273,274,Фитнес-клуб «Ла Коллина»,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 35",(495) 710-73-17,55.759512684,37.419792098,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-23:00,09:00-23:00,pool_close
274,275,Фитнес-клуб «СССР» Красносельская,Центральный административный округ,Красносельский район,"Верхняя Красносельская улица, дом 19, строение 2",(495) 120-75-98,55.781615,37.665911,бассейн плавательный площадью более 60-ти кв.м крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
275,276,Фитнес-клуб «Репаблика»,Центральный административный округ,район Замоскворечье,"Валовая улица, дом 26",(495) 926-89-00,55.730768448,37.628315932,бассейн плавательный крытый,06:30-02:00,06:30-02:00,06:30-02:00,06:30-02:00,06:30-02:00,08:00-23:55,08:00-23:55,pool_close
276,277,Фитнес-клуб,Зеленоградский административный округ,район Матушкино,"2-й Западный проезд, дом 1, строение 15",(495) 681-10-04,56.012381359,37.195054953,бассейн плавательный площадью более 60-ти кв.м крытый,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,08:00-23:00,08:00-23:00,pool_close
277,278,Фитнес-клуб «Ворлд Джим» Кутузовский,Западный административный округ,район Фили-Давыдково,"Давыдковская улица, дом 3, строение 1",(495) 123-33-60,55.72744125,37.480878717,бассейн плавательный 25-метровый крытый,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,pool_close
278,279,Фитнес-клуб «Ворлд класс» Капитолий,Западный административный округ,район Раменки,"проспект Вернадского, дом 6",(495) 135-09-10,55.691572038,37.52757681,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,pool_close
279,280,Спортивный комплекс Московского института электронной техники,Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 901",(499) 720-85-51,55.984298886,37.209329159,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
280,281,Спортивный комплекс Московского государственного института международных отношений,Западный административный округ,район Проспект Вернадского,"проспект Вернадского, дом 76, корпус Е, строение 2",(495) 234-84-02,55.672863275,37.484460864,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
281,282,Московский Гольф Клуб в Крылатском,Западный административный округ,район Крылатское,"Островная улица, дом 2",(495) 234-74-51,55.761842423,37.458279975,бассейн плавательный площадью более 60 кв.м крытый,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,pool_close
282,283,Фитнес-клуб «Герфит»,Западный административный округ,район Филёвский Парк,"Филёвский бульвар, дом 24",(495) 789-42-14,55.766714923,37.4860632,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-23:00,09:00-22:00,09:00-22:00,pool_close
283,284,Фитнес-клуб «Веджим»,Юго-Восточный административный округ,район Выхино-Жулебино,"Ферганская улица, дом 6, корпус 2",(495) 726-37-93,55.709898515,37.802666304,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,pool_close
284,285,Фитнес-клуб «Эм энд Джи»,Западный административный округ,район Крылатское,"Рублёвское шоссе, дом 48/1",(495) 662-99-50,55.753928428,37.405703643,бассейн плавательный площадью более 60 кв.м крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,pool_close
285,286,Фитнес-клуб «Ла Салюте» Люблино,Юго-Восточный административный округ,район Люблино,"Белореченская улица, дом 6",(499) 433-06-76,55.674407276,37.764855413,бассейн плавательный 25-метровый крытый,05:30-23:55,05:30-23:55,05:30-23:55,05:30-23:55,05:30-23:55,08:30-23:00,08:30-23:00,pool_close
286,287,Фитнес-клуб «Джи-8 Фитнес»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"проспект Маршала Жукова, дом 4, строение 1",(495) 640-73-74,55.77645058,37.500222889,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,pool_close
287,288,Фитнес-клуб «Кимберли Фит»,Центральный административный округ,район Замоскворечье,"Кожевническая улица, дом 15, строение 1",(495) 959-69-35,55.72904812,37.64888354,бассейн плавательный крытый,12:00-23:55,12:00-23:55,12:00-23:55,12:00-23:55,12:00-23:55,12:00-23:55,12:00-23:55,pool_close
288,289,Фитнес-клуб «НеоФит» Крылатское,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 5, корпус 1",(495) 477-43-18,55.748632575,37.423873485,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
289,290,Спортивный комплекс «Акватория ЗИЛ»,Южный административный округ,Даниловский район,"Автозаводская улица, дом 23, корпус 4",(495) 681-01-48,55.70092871,37.647655399,бассейн плавательный 50-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
290,291,Фитнес-клуб «Х-Фит Федосьино»,Западный административный округ,район Ново-Переделкино,"улица Федосьино, дом 10",(495) 900-10-87,55.63838465,37.337840643,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,pool_close
