,Unnamed: 0,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type,Rating,NumReviews
2820,2820,Досуговый центр «Алексеевский»,Северо-Восточный административный округ,Алексеевский район,"улица Константинова, дом 34, корпус 2",(495) 668-39-45,55.819694561999995,37.661166483,зал спортивный №2,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-18:00,закрыто,закрыто,sport_gym,3.6,7
2821,2821,Центр современного пятиборья «Северный»,Северо-Восточный административный округ,район Северный,"улица Арсюкова, дом 11",(495) 681-01-48,55.937085931999995,37.558548431999995,"зал спортивный, «Универсальный»",06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,sport_gym,5.0,21
2822,2822,Спортивный комплекс образовательного учреждения,Северо-Западный административный округ,район Митино,"Пятницкое шоссе, дом 21, строение 1",(495) 751-33-10,55.847081018,37.369884087,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-20:00,09:00-20:00,sport_gym,-1.0,-1
2823,2823,Дворец спорта «Лужники»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 2",(499) 246-51-49,55.722715835,37.547725254,зал спортивный,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,sport_gym,4.3,4046
2824,2824,Спортивный комплекс Московского энергетического института,Юго-Восточный административный округ,район Лефортово,"2-й Краснокурсантский проезд, дом 12, строение 1",(495) 361-19-58,55.762234177,37.701138445,зал спортивный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,-1
2825,2825,Спортивный комплекс Московского энергетического института,Юго-Восточный административный округ,район Лефортово,"2-й Краснокурсантский проезд, дом 12, строение 1",(495) 361-19-58,55.762184377,37.701344975,зал спортивный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,-1
2826,2826,Клуб художественной гимнастики «ДжимТен»,Восточный административный округ,район Сокольники,"улица Стромынка, дом 20",(926) 144-77-14,55.793288,37.700828,зал спортивный,15:00-20:00,15:00-20:00,15:00-20:00,15:00-20:00,15:00-20:00,15:00-20:00,15:00-20:00,sport_gym,5.0,12
2827,2827,Дворец водного спорта «Фили»,Западный административный округ,район Филёвский Парк,"Большая Филёвская улица, дом 18",(495) 120-51-20,55.748995483,37.498813741,"зал спортивный №3, «малый»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,sport_gym,4.6,919
2828,2828,Спортивный клуб «Эмпайр Про»,Юго-Восточный административный округ,район Марьино,"Новочеркасский бульвар, дом 41, корпус 1",(926) 892-46-76,55.648072,37.735395,зал спортивный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,sport_gym,-1.0,37
2829,2829,Фитнес-клуб «Элис»,Юго-Западный административный округ,Академический район,"Новочерёмушкинская улица, дом 25",(495) 166-59-62,55.680823,37.578945,зал спортивный,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,sport_gym,3.8,55
2830,2830,Фитнес-клуб «Крокус фитнесс» Ленинградский,Северный административный округ,район Аэропорт,"улица Черняховского, владение 19",(495) 236-11-22,55.809166000000005,37.541126,зал спортивный №2,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,sport_gym,-1.0,38
2831,2831,Фитнес-клуб «Крокус фитнесс» Ленинградский,Северный административный округ,район Аэропорт,"улица Черняховского, владение 19",(495) 236-11-22,55.809166000000005,37.541126,зал спортивный №1,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,sport_gym,-1.0,38
2832,2832,Зал бокса «Ломоносовъ»,Юго-Западный административный округ,Ломоносовский район,"улица Крупской, дом 8, корпус 1",(962) 921-99-41,55.684102,37.529241,"зал спортивный, «Зал бокса»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,4.5,13
2833,2833,Спортивный комплекс «Новокосино «Родник»,Восточный административный округ,район Новокосино,"Новокосинская улица, дом 6А",(495) 702-17-11,55.732709164,37.857005591,зал спортивный №2,09:00-21:00,10:00-19:00,09:00-21:00,10:00-19:00,09:00-21:00,14:30-18:30,13:30-20:30,sport_gym,-1.0,-1
2834,2834,Центр досуга и спорта «Новогиреево»,Восточный административный округ,район Новогиреево,"Перовская улица, дом 49/53",(495) 303-50-83,55.745809351999995,37.788198326,зал спортивный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,5.0,3
2835,2835,Центр единоборств «Альфа Будо»,Юго-Восточный административный округ,район Марьино,"Люблинская улица, дом 159, корпус 1",(495) 297-55-27,55.653889189,37.744842739,зал спортивный,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,sport_gym,-1.0,-1
2836,2836,Спортивный клуб «Вымпел» им. О.П.Макарова,Северный административный округ,район Левобережный,"Фестивальная улица, дом 41, корпус 3",(499) 458-58-97,55.859221551000005,37.48204258,зал спортивный,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,11:00-19:00,10:00-21:00,sport_gym,4.7,30
2837,2837,Досуговый центр,Северный административный округ,район Левобережный,"Ленинградское шоссе, дом 124, корпус 1",(499) 458-58-97,55.868289428,37.462155925,зал спортивный №2,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,sport_gym,-1.0,-1
2838,2838,Досуговый центр,Северный административный округ,район Левобережный,"Ленинградское шоссе, дом 124, корпус 1",(499) 458-58-97,55.868289428,37.462155925,зал спортивный №1,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,sport_gym,-1.0,-1
2839,2839,Спортивный комплекс УСЦ «ДОСААФ России по ЮВАО»,Юго-Восточный административный округ,район Выхино-Жулебино,"Ташкентская улица, дом 26, корпус 2, строение 2",(495) 376-30-10,55.700722761,37.806452406,зал спортивный,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,sport_gym,4.4,54
2840,2840,Школа Единоборств «Ополченец»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"улица Народного Ополчения, дом 33, корпус 1",(968) 822-77-22,55.78648267,37.480535064,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.9,19
2841,2841,Бассейн плавательный СШ «Битца»,Южный административный округ,район Чертаново Северное,"Балаклавский проспект, дом 33, строение 2",(495) 955-93-93,55.64354319,37.579979983,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.3,294
2842,2842,"Спортивный комплекс «Луч», стр.3",Восточный административный округ,район Перово,"1-я Владимирская улица, дом 10Б, строение 3",(495) 681-01-48,55.758885531,37.771812092,"зал спортивный №25, «Фойе»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.4,450
2843,2843,Спортивный комплекс «Медведково Арена»,Северо-Восточный административный округ,район Северное Медведково,"Студёный проезд, дом 1А, строение 1",(495) 681-01-48,55.894538254,37.651599065,"зал спортивный, «ОФП и гимнастики»",08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,sport_gym,4.6,16
2844,2844,Спортивный комплекс «Коломенский»,Южный административный округ,район Нагатино-Садовники,"Коломенский проезд, дом 15А",(495) 681-01-48,55.666105367,37.642757623,"зал спортивный №2, «Шахматный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,5.0,1
2845,2845,Спортивный комплекс «Коломенский»,Южный административный округ,район Нагатино-Садовники,"Коломенский проезд, дом 15А",(495) 681-01-48,55.666484377,37.642508178,"зал спортивный №1, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,5.0,1
2846,2846,Аквастудия «На Береговой»,Северо-Западный административный округ,район Покровское-Стрешнево,"Береговая улица, дом 4, корпус 10",(495) 681-01-48,55.829974876,37.47044842,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,-1.0,-1
2847,2847,Стадион «Косино»,Восточный административный округ,район Косино-Ухтомский,"Салтыковская улица, дом 1",(495) 681-01-48,55.727534858,37.857318156,"зал спортивный, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,-1.0,-1
2848,2848,Спортивный комплекс «Луч»,Восточный административный округ,район Перово,"1-я Владимирская улица, дом 10Б",(495) 681-01-48,55.758174749,37.7711977,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.4,450
2849,2849,Спортивный комплекс «Луч»,Восточный административный округ,район Перово,"1-я Владимирская улица, дом 10Б",(495) 681-01-48,55.758017452,37.771728777,"зал спортивный №2, «Тренировочный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.4,450
