,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
0,1,Некоммерческое партнерство «Творческий центр Шаги»,Северный административный округ,район Западное Дегунино,"улица Ивана Сусанина, дом 4, корпус 5",(903) 002-92-92,55.866989605,37.528462976,зал спортивный,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,закрыто,закрыто,sport_gym
1,2,Досуговый центр «Центр Вешняки»,Восточный административный округ,район Вешняки,"улица Старый Гай, дом 8Ж",(499) 373-35-78,55.74038695,37.824642697,зал спортивный №3,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-16:45,закрыто,закрыто,sport_gym
2,3,Досуговый центр «Русь»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 28",(495) 067-64-54,55.783803519,37.572047263,зал спортивный №1,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,закрыто,sport_gym
3,4,Досуговый центр «Новогиреево»,Восточный административный округ,район Новогиреево,"Мартеновская улица, дом 30",(495) 303-50-83,55.74882937,37.80260356,зал спортивный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym
4,5,Физкультурно-оздоровительный комплекс «Центр Вешняки»,Восточный административный округ,район Вешняки,"Вешняковская улица, дом 29Д",(499) 373-02-22,55.722849387,37.831620903,зал спортивный №1,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-18:00,закрыто,sport_gym
5,6,Физкультурно-оздоровительный комплекс «Центр Вешняки»,Восточный административный округ,район Вешняки,"Вешняковская улица, дом 29Д",(499) 373-02-22,55.722849387,37.831620903,"зал спортивный №2, «Борцовский зал-большой»",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-18:00,закрыто,sport_gym
6,7,Физкультурно-оздоровительный комплекс «Центр Вешняки»,Восточный административный округ,район Вешняки,"Вешняковская улица, дом 29Д",(499) 373-02-22,55.722849387,37.831620903,зал спортивный №3,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-18:00,закрыто,sport_gym
7,8,Физкультурно-оздоровительный комплекс «Центр Вешняки»,Восточный административный округ,район Вешняки,"Вешняковская улица, дом 29Д",(499) 373-02-22,55.722849387,37.831620903,зал спортивный №4,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-18:00,закрыто,sport_gym
8,9,Фитнес-клуб «Мегаполис»,Северный административный округ,Савёловский район,"Вятская улица, дом 27, строение 12",(495) 775-88-89,55.797135645,37.580535459,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,sport_gym
9,10,Фитнес-клуб «Мегаполис»,Северный административный округ,Савёловский район,"Вятская улица, дом 27, строение 12",(495) 775-88-89,55.797105426,37.580235052,зал спортивный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,sport_gym
10,11,Фитнес-клуб «Мегаполис»,Северный административный округ,Савёловский район,"Вятская улица, дом 27, строение 12",(495) 775-88-89,55.797034412,37.580412077,зал спортивный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
11,12,Фитнес-клуб «Мегаполис»,Северный административный округ,Савёловский район,"Вятская улица, дом 27, строение 12",(495) 775-88-89,55.797025346,37.580581057,зал спортивный №4,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
12,13,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",(499) 463-54-66,55.806217689,37.803114509,зал спортивный №9,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
13,14,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",(499) 463-54-66,55.806227613,37.803392365,зал спортивный №1 (бокс),07:00-23:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
14,15,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",(499) 463-54-66,55.80623114,37.803687408,зал спортивный №3 (борьба),07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
15,16,Досуговый центр «Талисман»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, корпус 618",(499) 735-98-90,55.989205515,37.235520709,зал спортивный,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,закрыто,закрыто,sport_gym
16,17,Досуговый центр «Спортивно-досуговый центр «Фаворит»,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1444",(499) 733-41-44,55.986129853,37.151623377,зал спортивный,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,закрыто,sport_gym
17,18,Досуговый центр «Фаворит»,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1804Б",(499) 733-41-44,55.978802479,37.165678557,зал спортивный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,sport_gym
18,19,Физкультурно-оздоровительный комплекс Московской гандбольной академии,Северо-Западный административный округ,район Северное Тушино,"улица Вилиса Лациса, домовладение 20",(499) 762-03-10,55.862472068,37.419399766,зал спортивный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
19,20,Спортивный комплекс «Эдельвейс»,Восточный административный округ,район Гольяново,"Уральская улица, дом 19А",(495) 681-01-48,55.821793385,37.797383293,"зал спортивный №1, «Универсальный игровой»",09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,09:00-22:00,sport_gym
20,21,Спортивный комплекс «Эдельвейс»,Восточный административный округ,район Гольяново,"Уральская улица, дом 19А",(495) 681-01-48,55.821807128,37.797261477,"зал спортивный №2, «Фитнес»",09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,09:00-22:00,sport_gym
21,22,Спортивный комплекс «Одиссей»,Восточный административный округ,район Ивановское,"улица Молостовых, дом 10Д",(495) 681-01-48,55.759080282,37.828433583,"зал спортивный, «Универсальный игровой»",08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,09:00-21:00,09:00-21:00,sport_gym
22,23,Спортивный комплекс «Олимпия»,Восточный административный округ,район Новогиреево,"Фрязевская улица, дом 13А",(495) 681-01-48,55.746807596,37.82602449,зал спортивный,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,09:00-21:00,09:00-21:00,sport_gym
23,24,Спортивный комплекс «Вешняки»,Восточный административный округ,район Вешняки,"Косинская улица, дом 12Б",(495) 681-01-48,55.724690425,37.833680997,"зал спортивный №2, «Танцевальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:30-21:30,08:30-21:30,sport_gym
24,25,Спортивный комплекс «Вешняки»,Восточный административный округ,район Вешняки,"Косинская улица, дом 12Б",(495) 681-01-48,55.724699944,37.833709321,"зал спортивный №1, «Танцевальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:30-21:30,08:30-21:30,sport_gym
25,26,Спортивный комплекс «Вешняки»,Восточный административный округ,район Вешняки,"Косинская улица, дом 12Б",(495) 681-01-48,55.724706623,37.833657008,"зал спортивный №3, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:30-21:30,08:30-21:30,sport_gym
26,27,Спортивный комплекс «Вешняки»,Восточный административный округ,район Вешняки,"Косинская улица, дом 12Б",(495) 681-01-48,55.72469599,37.833646962,"зал спортивный №4, «Единоборств»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:30-21:30,08:30-21:30,sport_gym
27,28,Спортивный комплекс «Альбатрос»,Восточный административный округ,район Косино-Ухтомский,"Лухмановская улица, дом 19А",(495) 681-01-48,55.723127564,37.898094554,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:30-21:30,08:30-21:30,sport_gym
28,29,Спортивный комплекс «Есенинский (физкультурно-оздоровительный комплекс с бассейном),Юго-Восточный административный округ,район Кузьминки,"Есенинский бульвар, дом 9, корпус 2, строение 1",(499) 746-96-20,55.700651902,37.781258877,зал спортивный,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
29,30,Спортивный комплекс «Центральный» на 3-ей Фрунзенской ул.,Центральный административный округ,район Хамовники,"3-я Фрунзенская улица, дом 5",(499) 242-84-88,55.720174703,37.578630432,"зал спортивный, «Верхний универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
30,31,Спортивный комплекс «Центральный» на 3-ей Фрунзенской ул.,Центральный административный округ,район Хамовники,"3-я Фрунзенская улица, дом 5",(499) 242-84-88,55.720008169,37.579022034,"зал спортивный, «Нижний универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
31,32,"Спортивный комплекс «Меридиан», к.3",Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 7, корпус 3",(495) 681-01-48,55.731902126,37.73781395,зал спортивный,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,sport_gym
32,33,Фитнес-клуб «Х-Фит Монарх»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 232-40-22,55.783533384,37.559867106,зал спортивный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,sport_gym
33,34,Фитнес-клуб «Х-Фит Монарх»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 232-40-22,55.783462345,37.559977076,зал спортивный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,sport_gym
34,35,Фитнес-клуб «Х-Фит Монарх»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 232-40-22,55.78339584,37.559883199,зал спортивный №3,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,sport_gym
35,36,Фитнес-клуб «Х-Фит Монарх»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 232-40-22,55.783330846,37.559971712,зал спортивный №4,закрыто,закрыто,закрыто,21:00-23:00,закрыто,14:00-16:00,19:00-21:00,sport_gym
36,37,Фитнес-клуб «Х-Фит Монарх»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 232-40-22,55.783550011,37.559749088,зал спортивный №5,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:55,08:00-23:55,sport_gym
37,38,Фитнес-клуб «Х-Фит Правда»,Северный административный округ,район Беговой,"улица Правды, дом 21, строение 2",(495) 966-14-12,55.788096477,37.579540867,зал спортивный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,sport_gym
38,39,Досуговый центр «На ул. Черняховского»,Северный административный округ,район Аэропорт,"улица Черняховского, дом 17, корпус 1",(495) 681-01-48,55.807540914,37.538523489,зал спортивный №1,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,sport_gym
39,40,Спортивный комплекс «Белые медведи»,Северный административный округ,район Ховрино,"Петрозаводская улица, дом 28, строение 1",(495) 681-01-48,55.870020997,37.488178006,"зал спортивный №1, «Игровой»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
40,41,Спортивный комплекс «Белые медведи»,Северный административный округ,район Ховрино,"Петрозаводская улица, дом 28, строение 1",(495) 681-01-48,55.869965198,37.487958065,"зал спортивный №2, «Хореографии»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
41,42,Спортивный комплекс «Белые медведи»,Северный административный округ,район Ховрино,"Петрозаводская улица, дом 28, строение 1",(495) 681-01-48,55.86978724,37.488124361,зал спортивный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
42,43,Физкультурно-оздоровительный комплекс Московской волейбольной академии на ул. Алабяна,Северный административный округ,район Сокол,"улица Алабяна, дом 13, корпус 1",(499) 195-99-95,55.799992932,37.505978527,зал спортивный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
43,44,Физкультурно-оздоровительный комплекс Московской волейбольной академии на ул. Алабяна,Северный административный округ,район Сокол,"улица Алабяна, дом 13, корпус 1",(499) 195-99-95,55.799737105,37.506002158,зал спортивный №4,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
44,45,Физкультурно-оздоровительный комплекс Московской волейбольной академии на ул. Алабяна,Северный административный округ,район Сокол,"улица Алабяна, дом 13, корпус 1",(499) 195-99-95,55.799858961,37.506272773,зал спортивный №7,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
45,46,Спортивный комплекс «Кронштадтский»,Северный административный округ,Головинский район,"Кронштадтский бульвар, дом 20А, корпус 7А",(499) 158-58-01,55.844514564,37.507292322,зал спортивный №1,13:00-20:00,13:00-20:00,13:00-20:00,13:00-20:00,13:00-20:00,09:00-15:00,закрыто,sport_gym
46,47,Спортивный комплекс «Кронштадтский»,Северный административный округ,Головинский район,"Кронштадтский бульвар, дом 20А, корпус 7А",(499) 158-58-01,55.844507928,37.507657364,зал спортивный №2,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-16:00,sport_gym
47,48,Центр борьбы «Бескудниково»,Северный административный округ,Бескудниковский район,"Бескудниковский бульвар, дом 12",(499) 488-51-64,55.862025553,37.563494834,зал спортивный №1,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,10:00-21:00,10:00-21:00,sport_gym
48,49,Центр борьбы «Бескудниково»,Северный административный округ,Бескудниковский район,"Бескудниковский бульвар, дом 12",(499) 488-51-64,55.861922093,37.563486392,"зал спортивный №2, «малый»",09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,10:00-21:00,10:00-21:00,sport_gym
49,50,Спортивный комплекс «Дмитровский»,Северный административный округ,Дмитровский район,"Вагоноремонтная улица, дом 2, строение 2",(495) 483-21-35,55.898636124,37.536755216,зал спортивный,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,10:00-22:00,sport_gym
50,51,Спортивный комплекс «Дмитровский»,Северный административный округ,Дмитровский район,"Вагоноремонтная улица, дом 2, строение 2",(495) 483-21-35,55.898846289,37.536757165,зал спортивный малый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym
51,52,Спортивно-оздоровительный центр «Юность Москвы»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",(495) 612-23-92,55.783913356,37.559061117,Зал спортивный №2,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,sport_gym
52,53,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795780212,37.58259556,зал спортивный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
53,54,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795975034,37.582407544,зал спортивный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
54,55,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795583142,37.58280209,зал спортивный №13,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
55,56,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795973096,37.582557116,зал спортивный №3,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
56,57,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795884815,37.582429263,зал спортивный №4,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
57,58,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795916075,37.582572652,зал спортивный №5,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
58,59,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795774525,37.582397076,зал спортивный №6,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
59,60,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795807763,37.582555327,зал спортивный №7,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
60,61,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795751347,37.582354161,зал спортивный №8,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
61,62,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.7957579,37.582528504,зал спортивный №9,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
62,63,Спортивный комплекс «Вятский»,Северный административный округ,Савёловский район,"Вятская улица, дом 28",(495) 685-09-45,55.795687986,37.582355709,зал спортивный №10,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
63,64,Универсальный спортивный комплекс «Крылья Советов»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 24А",(499) 257-75-59,55.783324028,37.574039216,зал спортивный №2,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,sport_gym
64,65,Универсальный спортивный комплекс «Крылья Советов»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 24А",(499) 257-75-59,55.783112419,37.57414114,зал спортивный №3,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,sport_gym
65,66,Универсальный спортивный комплекс «Крылья Советов»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 24А",(499) 257-75-59,55.783200086,37.574452277,зал спортивный №1,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,sport_gym
66,67,Спортивный комплекс «Восход Солнцево»,Западный административный округ,район Солнцево,"улица Щорса, дом 6",(495) 681-01-48,55.646694789,37.402987301,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
67,68,Физкультурно-оздоровительный комплекс «Южное Бутово»,Юго-Западный административный округ,район Южное Бутово,"улица Поляны, дом 35",(495) 716-40-27,55.55027571,37.549044239,"зал спортивный, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
68,69,Ледовый дворец «Мечта»,Северо-Восточный административный округ,район Бибирево,"улица Конёнкова, дом 10Б",(499) 902-49-29,55.89141884,37.614953871,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
69,70,Спортивный комплекс «Кировский»,Северо-Восточный административный округ,район Бибирево,"улица Пришвина, дом 20",(495) 681-01-48,55.886140279,37.600862188,"зал спортивный №2, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
70,71,Спортивный комплекс «Кировский»,Северо-Восточный административный округ,район Бибирево,"улица Пришвина, дом 20",(495) 681-01-48,55.886292534,37.601232333,"зал спортивный №4, «Универсальный»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
71,72,Спортивный комплекс «Кировский»,Северо-Восточный административный округ,район Бибирево,"улица Пришвина, дом 20",(495) 681-01-48,55.885965411,37.601114316,"зал спортивный №1, «Бокса и единоборств»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
72,73,Спортивный комплекс «Гармония»,Юго-Западный административный округ,Обручевский район,"улица Саморы Машела, дом 6, корпус 4",(495) 681-01-48,55.646772195,37.498871879,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,sport_gym
73,74,Спортивный комплекс «Гармония»,Юго-Западный административный округ,Обручевский район,"улица Саморы Машела, дом 6, корпус 4",(495) 681-01-48,55.646772195,37.498871879,зал спортивный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,sport_gym
74,75,Спортивный комплекс «Гармония»,Юго-Западный административный округ,Обручевский район,"улица Саморы Машела, дом 6, корпус 4",(495) 681-01-48,55.646772195,37.498871879,зал спортивный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,sport_gym
75,76,Ледовый центр «Метеор»,Юго-Западный административный округ,район Южное Бутово,"Чечёрский проезд, дом 23",(495) 374-63-04,55.530576427,37.529396092,"зал спортивный, «Зал общей физической подготовки»",09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,sport_gym
76,77,Спортивный клуб «Люсиновский»,Южный административный округ,Даниловский район,"Люсиновская улица, дом 62, корпус 1",(499) 613-94-76,55.717821287,37.621067086,зал спортивный,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,14:00-18:15,закрыто,sport_gym
77,78,Спортивный комплекс «Царицыно»,Южный административный округ,район Бирюлёво Восточное,"Лисичанская улица, дом 3",(499) 613-94-76,55.619566088,37.674548191,зал спортивный,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym
78,79,Спортивный комплекс «На Донбасской»,Южный административный округ,район Бирюлёво Восточное,"Донбасская улица, дом 9",(499) 613-94-76,55.595515498,37.660258463,зал спортивный,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:00-23:00,sport_gym
79,80,Спортивный комплекс «На Донбасской»,Южный административный округ,район Бирюлёво Восточное,"Донбасская улица, дом 9",(499) 613-94-76,55.595515498,37.660258463,Малый спортивный зал,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,08:30-23:00,sport_gym
80,81,Пункт проката спортивного инвентаря «На ул. Новосёлки 4-я»,Северный административный округ,Молжаниновский район,"4-я улица Новосёлки, дом 2",(495) 681-01-48,55.926991334,37.391303747,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
81,82,Досуговый центр «Русь»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 28",(495) 067-64-54,55.783832148,37.572148557,зал спортивный №2,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,закрыто,sport_gym
82,83,Фитнес-клуб «Х-Фит Правда»,Северный административный округ,район Беговой,"улица Правды, дом 21, строение 2",(495) 966-14-12,55.787969527,37.579870779,зал спортивный №3,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,sport_gym
83,84,Фитнес-клуб «Х-Фит Правда»,Северный административный округ,район Беговой,"улица Правды, дом 21, строение 2",(495) 966-14-12,55.787866003,37.579764831,зал спортивный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,sport_gym
84,85,Фитнес-клуб «Х-Фит Правда»,Северный административный округ,район Беговой,"улица Правды, дом 21, строение 2",(495) 966-14-12,55.787924944,37.579654861,зал спортивный №4,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,sport_gym
85,86,Спортивный зал «Шахматная школа Анатолия Карпова»,Северный административный округ,Хорошёвский район,"Хорошёвское шоссе, дом 1",(495) 740-58-01,55.773062763,37.543443745,зал спортивный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
86,87,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",(499) 463-54-66,55.805672216,37.804538006,зал спортивный №8 (художественная гимнастика),07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym
87,88,Спортивный зал,Северо-Восточный административный округ,район Отрадное,"Высоковольтный проезд, дом 2А",(906) 031-06-31,55.872049223,37.591208652,зал спортивный №1,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,sport_gym
88,89,Досуговый центр ГБУ «СДЦ «Кентавр» филиал «ЭПИ Алтуфьево»,Северо-Восточный административный округ,Алтуфьевский район,"Путевой проезд, дом 12",(925) 066-36-93,55.874457539,37.579041108,зал спортивный,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,закрыто,закрыто,sport_gym
89,90,Учреждение культурно-досугового типа «ДК «Десна»,Новомосковский административный округ,поселение Рязановское,"посёлок Фабрики имени 1 Мая, дом 37",(495) 867-83-58,55.487485607,37.498853803,Спортивный зал,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,sport_gym
90,91,Учреждение культурно-досугового типа «Ново-Переделкино»,Западный административный округ,район Ново-Переделкино,"Лукинская улица, дом 1, корпус 1",(495) 732-02-17,55.646578962,37.343978784,"зал спортивный, «для занятия аэробикой»",09:30-22:00,09:00-22:00,08:30-22:00,09:00-22:00,09:30-22:00,08:30-22:00,09:00-18:00,sport_gym
