,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
3018,Фитнес-клуб «РАШ»,Северо-Восточный административный округ,район Отрадное,"Алтуфьевское шоссе, дом 44",(495) 129-23-29,55.874695213,37.588122492,зал спортивный №2,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,07:00-23:00,07:00-23:00,sport_gym
3019,Фитнес-клуб «Джим Студио»,Западный административный округ,район Очаково-Матвеевское,"Веерная улица, дом 46, корпус 1",(495) 115-05-57,55.713527,37.487469,зал спортивный №2,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,09:00-22:00,sport_gym
3020,Фитнес-клуб «Джим Студио»,Западный административный округ,район Очаково-Матвеевское,"Веерная улица, дом 46, корпус 1",(495) 115-05-57,55.713527,37.487469,зал спортивный №1,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,09:00-22:00,sport_gym
3021,Фитнес-клуб «РАШ»,Северо-Восточный административный округ,район Отрадное,"Алтуфьевское шоссе, дом 44",(495) 129-23-29,55.874740451,37.588123833,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-23:00,10:00-23:00,sport_gym
3022,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.720898344,37.403098335,"зал спортивный №3, «зал единоборств»",05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,sport_gym
3023,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.721007346,37.402830114,"зал спортивный №2, «зал кроссфита»",05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,sport_gym
3024,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.721133,37.402983,"зал спортивный №4, «зал йоги»",05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,sport_gym
3025,Фитнес-клуб «Герфит»,Западный административный округ,район Филёвский Парк,"Филёвский бульвар, дом 24",(495) 789-42-14,55.766464868,37.48589422,зал спортивный №1,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-23:00,09:00-22:00,09:00-22:00,sport_gym
3026,Фитнес-клуб «НеоФит» Крылатское,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 5, корпус 1",(495) 477-43-18,55.74846834,37.424171762,зал спортивный №2,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,sport_gym
3027,Фитнес-клуб «Герфит»,Западный административный округ,район Филёвский Парк,"Филёвский бульвар, дом 24",(495) 789-42-14,55.766470092,37.486261683,зал спортивный №2,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-23:00,09:00-22:00,09:00-22:00,sport_gym
3028,Фитнес-клуб «НеоФит» Крылатское,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 5, корпус 1",(495) 477-43-18,55.748517195,37.424253018,зал спортивный №1,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,sport_gym
3029,Фитнес-клуб «Х-Фит Авиамоторная»,Юго-Восточный административный округ,район Лефортово,"Авиамоторная улица, дом 10, корпус 1",(495) 116-89-88,55.754259,37.715246,зал спортивный,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,08:00-23:00,08:00-23:00,sport_gym
3030,Досуговый центр «Школа Чемпионов Сатори»,Юго-Восточный административный округ,район Некрасовка,"2-я Вольская улица, дом 11, корпус 4",(909) 154-99-56,55.690156,37.925003,"зал спортивный №3, «зал танцевальный»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,закрыто,sport_gym
3031,Досуговый центр «Школа Чемпионов Сатори»,Юго-Восточный административный округ,район Некрасовка,"2-я Вольская улица, дом 11, корпус 4",(909) 154-99-56,55.690156,37.925003,"зал спортивный №2, «Зал айкидо»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,закрыто,sport_gym
3032,Студия растяжки «Софт»,Северный административный округ,район Аэропорт,"улица Усиевича, дом 23",(917) 596-05-65,55.805892,37.525513,зал спортивный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,sport_gym
3033,Досуговый центр «Школа Чемпионов Сатори»,Юго-Восточный административный округ,район Некрасовка,"2-я Вольская улица, дом 11, корпус 4",(909) 154-99-56,55.690156,37.925003,"зал спортивный №1, «Зал каратэ»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym
3034,Фитнес-клуб «Ла Коллина»,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 35",(495) 710-73-17,55.759827265,37.419537289,зал спортивный №4,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-23:00,09:00-23:00,sport_gym
3035,Фитнес-клуб «Ла Коллина»,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 35",(495) 710-73-17,55.759856,37.419523878,зал спортивный №3,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-23:00,08:00-23:00,sport_gym
